 INFO [2011-04-05 21:07:07,787] - Starting up
 INFO [2011-04-05 22:26:46,896] - Starting up
 INFO [2011-04-05 22:27:26,865] - Starting up
 INFO [2011-04-05 22:27:27,893] - NHibernate 3.1.0.4000 (3.1.0.4000)
 INFO [2011-04-05 22:27:27,894] - hibernate-configuration section not found in application configuration file
 INFO [2011-04-05 22:27:27,895] - Bytecode provider name : lcg
 INFO [2011-04-05 22:27:27,895] - Using reflection optimizer
DEBUG [2011-04-05 22:27:28,170] - Mapping XML:
<hibernate-mapping xmlns="urn:nhibernate-mapping-2.2"><class xmlns="urn:nhibernate-mapping-2.2" name="nhibernate_demo.Models.ChocolateBar, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null" table="`ChocolateBar`"><id name="ID" type="System.Int32, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="ID" /><generator class="identity" /></id><bag name="Features"><key><column name="ChocolateBar_id" /></key><one-to-many class="nhibernate_demo.Models.Feature, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null" /></bag><property name="Name" type="System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="Name" /></property><many-to-one class="nhibernate_demo.Models.Chocolatier, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null" name="Chocolatier"><column name="ChocolatierID" /></many-to-one></class></hibernate-mapping>
 INFO [2011-04-05 22:27:28,296] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 22:27:28,336] - Mapping class: nhibernate_demo.Models.ChocolateBar -> ChocolateBar
DEBUG [2011-04-05 22:27:28,364] - Mapped property: ID -> ID, type: Int32
DEBUG [2011-04-05 22:27:28,396] - Mapped property: Features, type: System.Collections.Generic.ICollection`1[[nhibernate_demo.Models.Feature, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]](nhibernate_demo.Models.ChocolateBar.Features)
DEBUG [2011-04-05 22:27:28,399] - Mapped property: Name -> Name, type: String
DEBUG [2011-04-05 22:27:28,406] - Mapped property: Chocolatier -> ChocolatierID, type: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 22:27:28,413] - Mapping XML:
<hibernate-mapping xmlns="urn:nhibernate-mapping-2.2"><class xmlns="urn:nhibernate-mapping-2.2" name="nhibernate_demo.Models.Chocolatier, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null" table="`Chocolatier`"><id name="ID" type="System.Int32, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="ID" /><generator class="identity" /></id><property name="Name" type="System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="Name" /></property></class></hibernate-mapping>
 INFO [2011-04-05 22:27:28,414] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 22:27:28,414] - Mapping class: nhibernate_demo.Models.Chocolatier -> Chocolatier
DEBUG [2011-04-05 22:27:28,414] - Mapped property: ID -> ID, type: Int32
DEBUG [2011-04-05 22:27:28,414] - Mapped property: Name -> Name, type: String
DEBUG [2011-04-05 22:27:28,416] - Mapping XML:
<hibernate-mapping xmlns="urn:nhibernate-mapping-2.2"><class xmlns="urn:nhibernate-mapping-2.2" name="nhibernate_demo.Models.Feature, nhibernate demo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null" table="`Feature`"><id name="ID" type="System.Int32, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="ID" /><generator class="identity" /></id><property name="Name" type="System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"><column name="Name" /></property></class></hibernate-mapping>
 INFO [2011-04-05 22:27:28,416] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 22:27:28,416] - Mapping class: nhibernate_demo.Models.Feature -> Feature
DEBUG [2011-04-05 22:27:28,416] - Mapped property: ID -> ID, type: Int32
DEBUG [2011-04-05 22:27:28,416] - Mapped property: Name -> Name, type: String
 INFO [2011-04-05 22:27:28,419] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 22:27:28,421] - Running hbm2ddl schema update
 INFO [2011-04-05 22:27:28,421] - fetching database metadata
 INFO [2011-04-05 22:27:28,422] - Initializing connection provider: NHibernate.Connection.DriverConnectionProvider
 INFO [2011-04-05 22:27:28,423] - Configuring ConnectionProvider
DEBUG [2011-04-05 22:27:28,424] - Obtaining IDbConnection from Driver
 INFO [2011-04-05 22:27:28,433] - updating schema
 INFO [2011-04-05 22:27:28,439] - checking mappings queue
 INFO [2011-04-05 22:27:28,440] - processing one-to-many association mappings
DEBUG [2011-04-05 22:27:28,440] - Second pass for collection: nhibernate_demo.Models.ChocolateBar.Features
 INFO [2011-04-05 22:27:28,441] - mapping collection: nhibernate_demo.Models.ChocolateBar.Features -> Feature
DEBUG [2011-04-05 22:27:28,445] - Mapped collection key: ChocolateBar_id, one-to-many: nhibernate_demo.Models.Feature
 INFO [2011-04-05 22:27:28,445] - processing one-to-one association property references
 INFO [2011-04-05 22:27:28,445] - processing foreign key constraints
DEBUG [2011-04-05 22:27:28,447] - resolving reference to class: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 22:27:28,449] - resolving reference to class: nhibernate_demo.Models.ChocolateBar
 INFO [2011-04-05 22:27:28,449] - processing filters (second pass)
 INFO [2011-04-05 22:27:28,470] - table found: NHibernateTest.dbo.ChocolateBar
 INFO [2011-04-05 22:27:28,471] - columns: id, name, chocolatierid
 INFO [2011-04-05 22:27:28,471] - foreign keys: fk6a71dc85364f3ba
 INFO [2011-04-05 22:27:28,471] - indexes: pk__chocolat__3214ec277f60ed59
 INFO [2011-04-05 22:27:28,482] - table found: NHibernateTest.dbo.Chocolatier
 INFO [2011-04-05 22:27:28,482] - columns: id, name
 INFO [2011-04-05 22:27:28,482] - foreign keys: 
 INFO [2011-04-05 22:27:28,482] - indexes: pk__chocolat__3214ec2703317e3d
 INFO [2011-04-05 22:27:28,485] - table found: NHibernateTest.dbo.Feature
 INFO [2011-04-05 22:27:28,485] - columns: id, name, chocolatebar_id
 INFO [2011-04-05 22:27:28,485] - foreign keys: fk1328745f39440519
 INFO [2011-04-05 22:27:28,485] - indexes: pk__feature__3214ec2707020f21
 INFO [2011-04-05 22:27:28,499] - schema update complete
DEBUG [2011-04-05 22:27:28,500] - Closing connection
 INFO [2011-04-05 22:27:28,501] - checking mappings queue
 INFO [2011-04-05 22:27:28,501] - processing one-to-many association mappings
 INFO [2011-04-05 22:27:28,501] - processing one-to-one association property references
 INFO [2011-04-05 22:27:28,501] - processing foreign key constraints
DEBUG [2011-04-05 22:27:28,501] - resolving reference to class: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 22:27:28,501] - resolving reference to class: nhibernate_demo.Models.ChocolateBar
 INFO [2011-04-05 22:27:28,501] - processing filters (second pass)
 INFO [2011-04-05 22:27:28,525] - Using dialect: NHibernate.Dialect.MsSql2008Dialect
 INFO [2011-04-05 22:27:28,549] - Using dialect defined converter
 INFO [2011-04-05 22:27:28,549] - Generate SQL with comments: disabled
 INFO [2011-04-05 22:27:28,549] - Initializing connection provider: NHibernate.Connection.DriverConnectionProvider
 INFO [2011-04-05 22:27:28,549] - Configuring ConnectionProvider
 INFO [2011-04-05 22:27:28,550] - Transaction factory: NHibernate.Transaction.AdoNetWithDistributedTransactionFactory
 INFO [2011-04-05 22:27:28,550] - Optimize cache for minimal puts: False
 INFO [2011-04-05 22:27:28,550] - Connection release mode: auto
 INFO [2011-04-05 22:27:28,550] - Default batch fetch size: 1
 INFO [2011-04-05 22:27:28,550] - Statistics: disabled
 INFO [2011-04-05 22:27:28,550] - Deleted entity synthetic identifier rollback: disabled
 INFO [2011-04-05 22:27:28,550] - Query translator: NHibernate.Hql.Ast.ANTLR.ASTQueryTranslatorFactory
 INFO [2011-04-05 22:27:28,552] - Query language substitutions: {}
 INFO [2011-04-05 22:27:28,552] - cache provider: NHibernate.Cache.NoCacheProvider, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4
DEBUG [2011-04-05 22:27:28,552] - Wrap result sets: disabled
 INFO [2011-04-05 22:27:28,553] - Batcher factory: NHibernate.AdoNet.NonBatchingBatcherFactory, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4
 INFO [2011-04-05 22:27:28,553] - Default entity-mode: Poco
 INFO [2011-04-05 22:27:28,553] - Named query checking : enabled
 INFO [2011-04-05 22:27:28,571] - building session factory
DEBUG [2011-04-05 22:27:28,571] - Session factory constructed with filter configurations : {}
DEBUG [2011-04-05 22:27:28,572] - instantiating session factory with properties: {'connection.provider'='NHibernate.Connection.DriverConnectionProvider', 'proxyfactory.factory_class'='NHibernate.ByteCode.Castle.ProxyFactoryFactory, NHibernate.ByteCode.Castle', 'connection.driver_class'='NHibernate.Driver.SqlClientDriver, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4', 'dialect'='NHibernate.Dialect.MsSql2008Dialect, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4', 'hibernate.dialect'='NHibernate.Dialect.MsSql2008Dialect, NHibernate, Version=3.1.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4', 'connection.connection_string'='Data Source=(local);Initial Catalog=NHibernateTest;Integrated Security=SSPI;'}
DEBUG [2011-04-05 22:27:28,573] - Obtaining IDbConnection from Driver
DEBUG [2011-04-05 22:27:28,575] - Closing connection
DEBUG [2011-04-05 22:27:28,631] - No custom accessors found for entity: nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 22:27:28,635] - No custom accessors found for entity: nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 22:27:28,646] - Create Instantiator using optimizer for:nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 22:27:28,671] - No custom accessors found for entity: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 22:27:28,671] - No custom accessors found for entity: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 22:27:28,671] - Create Instantiator using optimizer for:nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 22:27:28,671] - No custom accessors found for entity: nhibernate_demo.Models.Feature
DEBUG [2011-04-05 22:27:28,671] - No custom accessors found for entity: nhibernate_demo.Models.Feature
DEBUG [2011-04-05 22:27:28,672] - Create Instantiator using optimizer for:nhibernate_demo.Models.Feature
DEBUG [2011-04-05 22:27:28,697] - Static SQL for collection: nhibernate_demo.Models.ChocolateBar.Features
DEBUG [2011-04-05 22:27:28,698] -  Row insert: UPDATE [Feature] SET ChocolateBar_id = ? WHERE ID = ?
DEBUG [2011-04-05 22:27:28,698] -  Row delete: UPDATE [Feature] SET ChocolateBar_id = null WHERE ChocolateBar_id = ? AND ID = ?
DEBUG [2011-04-05 22:27:28,698] -  One-shot delete: UPDATE [Feature] SET ChocolateBar_id = null WHERE ChocolateBar_id = ?
DEBUG [2011-04-05 22:27:28,737] - Static SQL for entity: nhibernate_demo.Models.ChocolateBar
DEBUG [2011-04-05 22:27:28,737] -  Version select: SELECT ID FROM [ChocolateBar] WHERE ID = ?
DEBUG [2011-04-05 22:27:28,737] -  Snapshot select: SELECT chocolateb_.ID, chocolateb_.Name as Name0_, chocolateb_.ChocolatierID as Chocolat3_0_ FROM [ChocolateBar] chocolateb_ WHERE chocolateb_.ID=?
DEBUG [2011-04-05 22:27:28,737] -  Insert 0: INSERT INTO [ChocolateBar] (Name, ChocolatierID, ID) VALUES (?, ?, ?)
DEBUG [2011-04-05 22:27:28,737] -  Update 0: UPDATE [ChocolateBar] SET Name = ?, ChocolatierID = ? WHERE ID = ?
DEBUG [2011-04-05 22:27:28,737] -  Delete 0: DELETE FROM [ChocolateBar] WHERE ID = ?
DEBUG [2011-04-05 22:27:28,737] -  Identity insert: INSERT INTO [ChocolateBar] (Name, ChocolatierID) VALUES (?, ?); select SCOPE_IDENTITY()
DEBUG [2011-04-05 22:27:28,770] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:27:28,771] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:27:28,771] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ with (updlock, rowlock) WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:27:28,771] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ with (updlock, rowlock) WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:27:28,771] - Static select for entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ with (updlock, rowlock) WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:27:28,772] - Static select for action NHibernate.Engine.CascadingAction+MergeCascadingAction on entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:27:28,772] - Static select for action NHibernate.Engine.CascadingAction+RefreshCascadingAction on entity nhibernate_demo.Models.ChocolateBar: SELECT chocolateb0_.ID as ID0_0_, chocolateb0_.Name as Name0_0_, chocolateb0_.ChocolatierID as Chocolat3_0_0_ FROM [ChocolateBar] chocolateb0_ WHERE chocolateb0_.ID=?
DEBUG [2011-04-05 22:27:28,772] - Static SQL for entity: nhibernate_demo.Models.Chocolatier
DEBUG [2011-04-05 22:27:28,773] -  Version select: SELECT ID FROM [Chocolatier] WHERE ID = ?
DEBUG [2011-04-05 22:27:28,773] -  Snapshot select: SELECT chocolatie_.ID, chocolatie_.Name as Name1_ FROM [Chocolatier] chocolatie_ WHERE chocolatie_.ID=?
DEBUG [2011-04-05 22:27:28,773] -  Insert 0: INSERT INTO [Chocolatier] (Name, ID) VALUES (?, ?)
DEBUG [2011-04-05 22:27:28,773] -  Update 0: UPDATE [Chocolatier] SET Name = ? WHERE ID = ?
DEBUG [2011-04-05 22:27:28,773] -  Delete 0: DELETE FROM [Chocolatier] WHERE ID = ?
DEBUG [2011-04-05 22:27:28,773] -  Identity insert: INSERT INTO [Chocolatier] (Name) VALUES (?); select SCOPE_IDENTITY()
DEBUG [2011-04-05 22:27:28,773] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ with (updlock, rowlock) WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ with (updlock, rowlock) WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ with (updlock, rowlock) WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for action NHibernate.Engine.CascadingAction+MergeCascadingAction on entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for action NHibernate.Engine.CascadingAction+RefreshCascadingAction on entity nhibernate_demo.Models.Chocolatier: SELECT chocolatie0_.ID as ID1_0_, chocolatie0_.Name as Name1_0_ FROM [Chocolatier] chocolatie0_ WHERE chocolatie0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static SQL for entity: nhibernate_demo.Models.Feature
DEBUG [2011-04-05 22:27:28,773] -  Version select: SELECT ID FROM [Feature] WHERE ID = ?
DEBUG [2011-04-05 22:27:28,773] -  Snapshot select: SELECT feature_.ID, feature_.Name as Name2_ FROM [Feature] feature_ WHERE feature_.ID=?
DEBUG [2011-04-05 22:27:28,773] -  Insert 0: INSERT INTO [Feature] (Name, ID) VALUES (?, ?)
DEBUG [2011-04-05 22:27:28,773] -  Update 0: UPDATE [Feature] SET Name = ? WHERE ID = ?
DEBUG [2011-04-05 22:27:28,773] -  Delete 0: DELETE FROM [Feature] WHERE ID = ?
DEBUG [2011-04-05 22:27:28,773] -  Identity insert: INSERT INTO [Feature] (Name) VALUES (?); select SCOPE_IDENTITY()
DEBUG [2011-04-05 22:27:28,773] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ with (updlock, rowlock) WHERE feature0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for action NHibernate.Engine.CascadingAction+MergeCascadingAction on entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:27:28,773] - Static select for action NHibernate.Engine.CascadingAction+RefreshCascadingAction on entity nhibernate_demo.Models.Feature: SELECT feature0_.ID as ID2_0_, feature0_.Name as Name2_0_ FROM [Feature] feature0_ WHERE feature0_.ID=?
DEBUG [2011-04-05 22:27:28,782] - Static select for one-to-many nhibernate_demo.Models.ChocolateBar.Features: SELECT features0_.ChocolateBar_id as Chocolat3_1_, features0_.ID as ID1_, features0_.ID as ID2_0_, features0_.Name as Name2_0_ FROM [Feature] features0_ WHERE features0_.ChocolateBar_id=?
DEBUG [2011-04-05 22:27:28,783] - initializing class SessionFactoryObjectFactory
DEBUG [2011-04-05 22:27:28,784] - registered: b3a3664d170249778fd3e7c695e9b189(unnamed)
